w1 	w2 	w3 	w4 	w5 	w6 	w7 	w8 	w9 	w10 	w11 	w12 	w13 	w14 	w15 	w16 	w17 	w18 	w19 	w20 	w21 	w22 	w23 	w24 	w25 	w26 	w27 	w28 	w29 	w30 	w31 	w32 	w33 	w34 	w35 	w36 	w37 	w38 	w39 	w40 	w41 	w42 	w43 	w44 	w45 	w46 	w47 	w48 	w49 	w50 	w51 	w52 	w53 	w54 	w55 	w56 	w57 	w58 	w59 	w60 	w61 	w62 	w63 	w64 	w65 	w66 	w67 	w68 	w69 	w70 	w71 	w72 	w73 	w74 	w75 	w76 	w77 	w78 	w79 	w80 	w81 	w82 	w83 	w84 	w85 	w86 	w87 	w88 	w89 	w90 	w91 	w92 	w93 	w94 	w95 	w96 	w97 	w98 	w99 	w100 	w101 	w102 	w103 	w104 	w105 	w106 	w107 	w108 	w109 	w110 	w111 	w112 	w113 	w114 	w115 	w116 	w117 	w118 	w119 	w120 	w121 	w122 	w123 	w124 	w125 	w126 	w127 	w128 	w129 	w130 	w131 	w132 	w133 	w134 	w135 	w136 	w137 	w138 	w139 	w140 	w141 	w142 	w143 	w144 	w145 	w146 	w147 	w148 	w149 	w150 	w151 	w152 	w153 	w154 	w155 	w156 	w157 	w158 	w159 	w160 	w161 	w162 	w163 	w164 	w165 	w166 	w167 	w168 	w169 	w170 	w171 	w172 	w173 	w174 	w175 	w176 	w177 	w178 	w179 	w180 	w181 	w182 	w183 	w184 	w185 	w186 	w187 	w188 	w189 	w190 	w191 	w192 	w193 	w194 	w195 	w196 	w197 	w198 	w199 	w200 	w201 	w202 	w203 	w204 	w205 	w206 	w207 	w208 	w209 	w210 	w211 	w212 	w213 	w214 	w215 	w216 	w217 	w218 	w219 	w220 	w221 	w222 	w223 	w224 	w225 	w226 	w227 	w228 	w229 	w230 	w231 	w232 	w233 	w234 	w235 	w236 	w237 	w238 	w239 	w240 	w241 	w242 	w243 	w244 	w245 	w246 	w247 	w248 	w249 	w250 	w251 	w252 	w253 	w254 	w255 	w256 	w257 	w258 	w259 	w260 	w261 	w262 	w263 	w264 	w265 	w266 	w267 	w268 	w269 	w270 	w271 	w272 	w273 	w274 	w275 	w276 	w277 	w278 	w279 	w280 	w281 	w282 	w283 	w284 	w285 	w286 	w287 	w288 	w289 	w290 	w291 	w292 	w293 	w294 	w295 	w296 	w297 	w298 	w299 	w300 	w0 
4.54906236198809	8.010338319119565	7.925203492433564	-3.474794192351539	-3.701923835718112	5.809619805030182	-3.3480669765567437	-1.4749227959826128	-2.8707831483116295	-5.290328617205768	8.626074565975063	-7.003655284102266	0.10090163282207812	-4.943680616424953	-0.18054615112293781	8.490347347942253	-6.645522179934888	-4.321222210619651	-3.6053285415784235	-3.058185107138325	-6.481330033856263	1.9079374561529645	-3.807786135005711	3.716484290724557	-3.791894386622403	7.386099819052987	-0.0002553481321380429	-9.472026109579751	1.27930783323794	7.79715917790853	4.694161445524995	-5.838546373261842	5.581345147667352	-3.2275001589568775	0.8021443095831784	-9.598294700011383	-2.0435240815823663	9.730392854737145	3.5693138198192704	6.85716510733722	-5.425243715874558	0.8125645248090063	-2.851243622609058	2.0172178645343197	7.35085136346544	9.502732848441221	-4.221204845022292	-9.844009937932713	9.381926845573508	5.4678088909068885	3.791917186924331	-5.786805783947781	-6.131859460958553	-3.0780582250220507	-7.3618971993647575	6.848365402417411	-8.966952982544058	8.67984313375633	8.247691038786602	-8.855014254922274	3.7747214801280244	8.38698839807281	4.044177406907642	-3.9587053486115145	-0.9520832260525086	-8.591236392037162	-9.271087136044338	-7.2048954068624305	8.124267608257318	-8.54311483813869	0.5601391352854396	0.5396102663201015	-4.644226698223846	8.716513251667076	-7.654664548493844	-2.0188361875786662	4.248104113704232	2.8213591018197572	-6.4833919861245395	-5.804830040282169	-1.3612982810242846	3.9141540916099378	8.569989816305009	-8.22930496783268	4.349550003427937	-7.547104961099068	-9.58723207173315	-4.297936992532041	6.515230804030661	3.3083272638142724	4.185396036006938	-6.592051781833203	-2.459007583927884	6.397913947197652	2.8838064045233764	7.949882693399286	-8.956582873583638	8.520969554684969	2.426351701401545	-1.0973474599540645	4.479073209498799	-4.974401975520345	-7.414987966404977	-3.017047642174275	-6.962277670098671	7.985826769916875	5.334327967523372	-7.775687569406803	-9.234446508520522	7.565297813674534	-1.8513336601578447	-0.933258398111773	3.757292662508126	7.40320200064995	4.204989346129996	6.455456480072243	-3.197624779672027	-0.006466728377259359	1.542152683537335	8.53252703485729	-3.5783154244781463	4.769326456352963	-8.038866520805684	1.7838143042799934	-1.9795503599337418	-1.3426234471713017	-9.526950427753263	7.2824147687640215	-1.8290381912000977	-8.993527679533948	9.276032855525482	6.957592024264772	-9.617942958939755	3.5962051905395716	2.959014711316018	7.6584600199338055	-3.1297081103014017	-7.6730089259573875	1.0372264749726405	-3.242180301395226	0.5667119068174352	8.562388952315473	4.026057817476842	1.6904106995719868	7.605628187919136	1.902372264699311	2.4855006512246987	-7.019503906918603	1.4052216988607322	6.9342934852045035	2.5691196145340958	2.7457772782466616	7.555968857129384	6.97300061057952	7.238715478287585	8.312591212225158	5.290291687352564	3.475426240974968	2.7358856470839603	6.9393493541861595	0.7786611329857829	-5.652951117898774	0.8669440691675243	-2.658718908316592	-6.689968160837014	-7.867330890348235	-5.179351658810155	-5.286019096187692	-0.6808501236299793	1.8410899055609875	1.4396928711317476	9.80800006434213	3.820454726478502	0.06060450628392775	6.811228186384624	0.568632593890397	7.64099558380665	1.4736329314010874	-8.34651959307764	9.264557744138362	-9.39424368795708	6.376799910408278	-0.22514060912736142	8.406969643413895	0.6785088735604102	-2.756798771891836	6.642870874445752	0.47803075874234235	2.7772799454205486	-0.7531439362863847	-0.4639276874512316	-6.26642512423289	-6.929717234393907	-4.835202374845639	6.687272833731338	-8.238285415254044	3.106604961311546	-5.953855525319956	5.060564974823204	9.982363570161509	2.2615407182552536	2.720303458597743	8.829932522759858	-4.735748230137917	-5.7271662443387	1.0159657457806048	-0.8806053034966804	-7.827097277769042	-2.85002036555861	8.89397091995462	-9.890034052747348	3.133215297908998	-4.330493051639044	-9.347853333967818	-9.705652891584636	3.2964073633299256	3.9090064407252734	-8.149406495729187	6.218185967222363	-6.611119895622294	9.483133423481142	-6.554282080605504	-9.051929752710254	-9.276311277487425	8.726484318807136	8.802521570456449	-6.076863058295036	3.9454746595747583	8.890264076294917	-3.354424564599915	7.2062183504642405	3.3193042200341862	-1.4661246817880513	-2.388576227923534	2.593804079542004	1.191616584374304	-0.652361054874589	4.852940871315077	-4.676177281425308	0.93921389073197	-2.2334324496824034	9.007435585487926	-5.249242167398416	3.620914068536441	9.534139908481073	-9.944558460614521	1.1782570867526394	-1.148433840978086	9.438245119699816	5.423705405221542	-5.796459215854781	5.1066288396237125	8.580194735563243	9.537394799591098	1.5521716284896805	1.3232189449689442	-2.7474148212792655	6.928865592669769	3.459463844582124	2.3128437123016328	-8.44695948680173	-2.999800100844147	-9.254662327355495	4.485302491922355	-0.277008769853224	2.129393307842441	9.569991654701811	3.2203874833433934	-3.73488685500895	5.895462996769373	2.937085458547476	8.69933010455065	5.392675519453891	4.9783818355612866	4.398485952347487	4.348407837252261	-7.690331201726198	-6.81228453297976	8.116267398913555	-1.3274532345652026	7.688921406816548	-7.684473241907245	-0.6393026895909116	7.065300734784542	-1.5932826125596906	9.092290376533438	7.064531770781174	-9.43728247459625	8.520819380973037	-1.8322407335791504	3.3518076623295823	1.3129913117440817	-5.610117713338804	-5.552111519405733	0.5824295329258262	-1.8354128636226625	9.393138846238038	3.397781818462216	-1.7670583602101977	8.486420875885392	0.536418155512148	
